Name,Class,Difficulty,cBbox,Area,IoU,Accuracy
2008_001119,person,0,"[83, 0, 390, 374]",114818,0.4801731078904992,0.8518418652148221
2008_001119,person,0,"[158, 80, 307, 347]",39783,0.2898132685592834,0.9194868823397798
2008_001119,motorbike,0,"[87, 169, 393, 374]",62730,0.33648709823449524,0.915912728691332
2008_001135,boat,0,"[123, 146, 448, 211]",21125,0.7893085050737525,0.9890656387426028
2008_001137,dog,0,"[104, 74, 270, 386]",51792,0.0,0.8397632941563244
2008_001150,motorbike,0,"[108, 269, 207, 342]",7227,0.0,0.9809202176859042
2008_001159,boat,0,"[25, 93, 492, 260]",77989,0.6423648471806206,0.9298383738111946
2008_001159,boat,0,"[24, 123, 89, 155]",2080,0.0,0.9983055779006281
2008_001169,train,0,"[2, 70, 483, 299]",110149,0.8724951019145499,0.9535900611792967
2008_001169,car,0,"[454, 228, 490, 242]",504,0.0,0.9993431670607664
2008_001170,person,0,"[141, 87, 416, 368]",77275,0.9855289580212284,0.9975209950965939
2008_001188,person,0,"[195, 122, 370, 332]",36750,0.6762481089258698,0.9554153007138699
2008_001203,motorbike,0,"[431, 271, 461, 323]",1560,0.0,0.9978551891168922
2008_001208,car,0,"[213, 431, 374, 499]",10948,0.6453223837531905,0.9828314191475874
2008_001215,person,0,"[71, 88, 380, 306]",67362,0.87394741916822,0.9892913506222594
2008_001231,person,0,"[214, 59, 291, 208]",11473,0.8304447692628941,0.9949717003331559
2008_001231,bicycle,0,"[224, 109, 312, 249]",12320,0.35406543569808874,0.9876521803747693
2008_001235,person,0,"[9, 65, 76, 347]",18894,0.8131325301204819,0.9900444181986238
2008_001235,horse,0,"[129, 31, 487, 314]",101314,0.7986783015079046,0.9646066550272158
2008_001245,person,0,"[53, 0, 378, 374]",121550,0.14872132031895346,0.7182967376266345
2008_001245,person,0,"[148, 102, 367, 374]",59568,0.26596871846619574,0.8376790735038158
2008_001249,person,0,"[166, 121, 333, 479]",59786,0.7915589060694437,0.9551227371813098
2008_001260,boat,0,"[43, 82, 472, 268]",79794,0.8104111697449429,0.9614806872944343
2008_001263,person,0,"[216, 100, 452, 332]",54752,0.05269809174775686,0.8566766940294702
2008_001263,person,0,"[0, 6, 281, 332]",91606,0.41197189875854107,0.805288584102381
2008_001274,car,0,"[0, 113, 484, 273]",77440,0.2940769895363348,0.798768574008702
2008_001283,person,0,"[0, 0, 280, 374]",104720,0.9658722677193189,0.9851220671144387
2008_001283,bird,1,"[418, 120, 457, 152]",1248,0.0,0.9987607073599856
2008_001283,bird,1,"[281, 104, 303, 130]",572,0.0,0.9992936674072457
2008_001283,pottedplant,0,"[104, 0, 253, 200]",29800,0.0,0.9531894127165551
2008_001308,person,0,"[0, 193, 499, 374]",90319,0.0,0.7563695885307896
2008_001358,person,0,"[287, 121, 365, 201]",6240,0.7238292011019284,0.9927562848110794
2008_001358,person,0,"[329, 112, 384, 217]",5775,0.8411082838563755,0.996615986752973
2008_001358,train,1,"[356, 0, 499, 337]",48191,0.23502990473038463,0.8051542977570375
2008_001375,bicycle,0,"[274, 248, 499, 332]",18900,0.09360432593697557,0.9662468059104544
2008_001375,bicycle,1,"[0, 289, 197, 332]",8471,0.0,0.9820714365070548
2008_001375,car,0,"[234, 121, 382, 251]",19240,0.8727179662173691,0.989640039995556
2008_001375,person,0,"[357, 49, 499, 332]",40186,0.009052092228864219,0.8388512387512499
2008_001375,person,0,"[8, 40, 256, 332]",72416,0.0,0.7221419842239751
2008_001379,dog,0,"[130, 61, 318, 359]",56024,0.936311936406196,0.9889648038762011
2008_001387,bird,0,"[125, 91, 283, 227]",21488,0.484478785414125,0.9626602257274285
2008_001399,sofa,0,"[0, 152, 314, 374]",69708,0.9851883695482258,0.9958882337305871
2008_001402,person,0,"[97, 148, 233, 442]",39984,0.68574459486765,0.9601889122824981
2008_001402,bicycle,0,"[114, 278, 242, 481]",25984,0.49429440852034995,0.9659676314930598
2008_001404,person,0,"[110, 125, 263, 499]",57222,0.3511560044893378,0.9072752935138256
2008_001404,bicycle,0,"[90, 266, 244, 499]",35882,0.6221993304146278,0.9717649323153911
2008_001408,person,0,"[241, 172, 336, 374]",19190,0.1499337748344371,0.9480222877320289
2008_001413,diningtable,1,"[204, 145, 499, 374]",67555,0.07352803519610596,0.7836682950285783
2008_001413,person,0,"[64, 40, 333, 374]",89846,0.06210031456324104,0.7034796673333115
2008_001433,cat,0,"[0, 21, 263, 399]",99414,0.7085470940451862,0.8957891563494781
2008_001439,chair,0,"[6, 35, 179, 267]",40136,0.002606815869786368,0.8661610129001434
2008_001439,chair,0,"[174, 36, 313, 274]",33082,0.002000645369474024,0.8680636134052283
2008_001439,chair,0,"[323, 34, 490, 273]",39913,0.0010336510853336397,0.8515800969217119
2008_001439,chair,0,"[69, 8, 197, 199]",24448,0.0007422527370569679,0.9540560371305713
2008_001439,chair,0,"[204, 5, 309, 201]",20580,0.00131521262604121,0.9611289331786226
2008_001439,chair,0,"[320, 5, 432, 201]",21952,0.0,0.9551310490751485
2008_001462,person,0,"[79, 66, 207, 292]",28928,0.7772900542913249,0.9791375858897365
2008_001467,person,0,"[35, 35, 143, 252]",23436,0.2232101076275152,0.956765579150244
2008_001467,pottedplant,0,"[334, 0, 402, 139]",9452,0.5058891123240448,0.9850676297466706
2008_001467,chair,0,"[54, 106, 150, 258]",14592,0.2132034632034632,0.968442345423923
2008_001467,pottedplant,0,"[228, 79, 330, 140]",6222,0.391399951136086,0.9783741079645095
2008_001478,dog,0,"[132, 166, 410, 291]",34750,0.8976697061803445,0.9890195311013628
2008_001479,dog,0,"[87, 62, 424, 368]",103122,0.7582291766052858,0.9298837852794687
2008_001491,person,0,"[16, 72, 446, 257]",79550,0.06393996455471865,0.7868770806012307
2008_001498,dog,0,"[151, 102, 371, 217]",25300,0.9933862433862434,0.9995125666412795
2008_001504,person,0,"[83, 16, 269, 499]",89838,0.5771477953747017,0.8757754376669536
2008_001510,person,0,"[60, 105, 378, 376]",86178,0.21861596684087223,0.7650288030607655
2008_001513,cat,0,"[98, 103, 453, 286]",64965,0.0,0.8617902551598015
2008_001514,bird,0,"[128, 65, 390, 261]",51352,0.7078387458006719,0.9862767994277178
2008_001523,bicycle,0,"[114, 243, 213, 348]",10395,0.485612496574404,0.9882683833869809
2008_001523,person,0,"[117, 159, 197, 307]",11840,0.7195074276778733,0.9910309697178037
2008_001531,bicycle,0,"[76, 134, 348, 299]",44880,0.5256975036710719,0.9856720995665509
2008_001531,person,0,"[156, 15, 351, 223]",40560,0.482788002726653,0.9423018427923247
2008_001546,aeroplane,0,"[28, 40, 494, 215]",81550,0.5258646730101193,0.9122943033554047
2008_001547,person,0,"[220, 150, 348, 394]",31232,0.9534392212117331,0.9970037916254534
2008_001566,bicycle,0,"[0, 189, 148, 299]",16280,0.2227539364001235,0.9655512147729527
2008_001566,person,0,"[18, 117, 103, 269]",12920,0.776797829036635,0.9932470802345391
2008_001580,boat,0,"[72, 132, 433, 192]",21660,0.15605336018122326,0.9588942012994973
2008_001592,cat,0,"[177, 128, 418, 293]",39765,0.8282361131831518,0.9812421253855845
2008_001601,sheep,0,"[118, 57, 478, 311]",91440,0.0,0.7174234803390764
2008_001601,sheep,1,"[185, 47, 328, 119]",10296,0.0,0.9675788583401145
2008_001610,cat,0,"[124, 123, 279, 296]",26815,0.3079817959040784,0.9572044035028848
2008_001629,person,0,"[170, 56, 418, 374]",78864,0.22512786668866525,0.7940244504139028
2008_001629,person,0,"[0, 137, 101, 374]",23937,0.643982356647763,0.9876103283811195
2008_001629,bottle,1,"[26, 341, 107, 374]",2673,0.0,0.9991886409736308
2008_001632,car,0,"[10, 156, 467, 291]",61695,0.7606198442679825,0.9421597421870634
2008_001640,cat,0,"[158, 4, 464, 199]",59670,0.802488785993344,0.9702026872155339
2008_001643,person,0,"[0, 7, 282, 332]",91650,0.0,0.7381745109241711
2008_001643,motorbike,0,"[0, 125, 499, 332]",103293,0.18716111174307057,0.8592236516348496
2008_001682,horse,0,"[147, 130, 316, 301]",28899,0.9158035714285714,0.9948731610251503
2008_001688,tvmonitor,0,"[192, 110, 363, 221]",18981,0.0,0.9183902262958142
2008_001688,pottedplant,1,"[467, 24, 499, 69]",1440,0.0,0.9969211081823054
2008_001688,pottedplant,0,"[222, 33, 298, 74]",3116,0.0,0.9948429929234707
2008_001688,pottedplant,0,"[39, 130, 92, 174]",2332,0.0,0.9944054949742424
2008_001691,motorbike,0,"[88, 31, 430, 359]",112176,0.761771972663305,0.9090517954658283
2008_001715,chair,0,"[110, 38, 291, 332]",53214,0.43250411560270713,0.9603506776487728
2008_001716,car,0,"[200, 127, 428, 271]",32832,0.6797897924645943,0.9487596120268816
2008_001719,aeroplane,0,"[48, 20, 375, 219]",65073,0.9948954306670631,0.9991120536560976
2008_001741,cat,0,"[5, 101, 449, 291]",84360,0.9775114726288088,0.9943862011303607
2008_001761,person,0,"[118, 22, 297, 439]",74643,0.27635683094198377,0.8612145898706228
2008_001787,sofa,0,"[10, 268, 499, 374]",51834,0.00012910305651486298,0.8325884775219269
2008_001821,person,0,"[37, 64, 334, 374]",92070,0.8164482654143311,0.9472147948875734
2008_001829,bird,0,"[87, 71, 262, 237]",29050,0.9784775924718159,0.9985281186680429
2008_001874,person,0,"[99, 67, 339, 374]",73680,0.1353345365884551,0.8503808010519972
2008_001876,cat,0,"[60, 107, 399, 354]",83733,0.8255919728753756,0.9654286853939338
2008_001882,person,0,"[141, 43, 306, 468]",70125,0.7779072361734302,0.9507801340512032
2008_001885,cat,0,"[175, 45, 499, 374]",106596,0.2616318472463683,0.7278389929456232
2008_001895,dog,0,"[9, 23, 337, 332]",101352,1.445943405775098e-05,0.5716020169233247
2008_001895,person,1,"[224, 0, 499, 332]",91300,0.0,0.5478028172503934
2008_001896,tvmonitor,0,"[403, 158, 490, 258]",8700,0.9830415754923414,0.9994255677922655
2008_001896,sofa,0,"[0, 173, 206, 332]",32754,0.9941404703460289,0.9990858498199495
2008_001926,train,0,"[0, 14, 229, 304]",66410,0.714099242529122,0.9112633433389192
2008_001966,bird,0,"[14, 164, 233, 332]",36792,0.7882433045846573,0.9779079220502459
2008_001966,pottedplant,0,"[0, 277, 167, 493]",36072,0.4382765916522408,0.8847486522964237
2008_001971,aeroplane,0,"[131, 124, 394, 193]",18147,0.6028873087696617,0.9776420421804771
2008_001992,person,0,"[151, 88, 390, 332]",58316,0.3940357991889246,0.889806479503611
2008_001992,horse,0,"[64, 0, 304, 233]",55920,0.8547216270666113,0.971118146678873
2008_001992,person,1,"[95, 186, 274, 332]",26134,0.0001967342120794806,0.9353829722306988
2008_001992,horse,1,"[0, 0, 105, 332]",34860,3.9902637564343e-05,0.8406825348387753
2008_001997,tvmonitor,0,"[357, 46, 451, 144]",9212,0.49765760942310266,0.9790108888354483
2008_001997,chair,0,"[319, 155, 499, 374]",39420,0.03597327903404422,0.8490774969660024
2008_001997,tvmonitor,0,"[7, 126, 84, 258]",10164,0.0,0.9731498207564581
2008_001997,chair,0,"[147, 164, 308, 374]",33810,0.7864106006654603,0.9795365953234493
2008_002032,person,0,"[0, 0, 106, 374]",39644,4.18007774944614e-05,0.8537283316518389
2008_002032,person,0,"[274, 69, 445, 307]",40698,0.0,0.844159099941912
2008_002032,person,0,"[255, 36, 323, 157]",8228,0.0,0.9913540615732673
2008_002032,person,0,"[175, 119, 269, 248]",12126,0.0,0.9628603748203858
2008_002032,person,0,"[86, 102, 210, 219]",14508,0.00021231422505307856,0.9712067015194594
2008_002032,person,0,"[75, 107, 159, 204]",8148,0.0,0.9845485951878687
2008_002032,chair,1,"[428, 238, 472, 315]",3388,0.0,0.9933412822159039
2008_002032,diningtable,0,"[31, 197, 499, 374]",82836,0.12085017484899405,0.7632700479990217
2008_002043,bird,0,"[95, 16, 494, 204]",75012,0.9014766252067888,0.9757453259221829
2008_002064,bird,0,"[172, 175, 327, 284]",16895,0.8245176314038589,0.9942814708815749
2008_002066,tvmonitor,0,"[83, 92, 385, 376]",85768,0.6958799652449067,0.8729755495130486
2008_002067,person,0,"[152, 10, 482, 374]",120120,0.27212579631807093,0.7292966608359659
2008_002067,cat,0,"[185, 191, 337, 374]",27816,0.7784315243477588,0.9813200010443046
2008_002067,person,0,"[0, 0, 224, 373]",83552,0.2709121621621622,0.7182857739602642
2008_002073,bird,0,"[277, 102, 385, 247]",15660,0.9956187323532275,0.9997581971177096
2008_002079,diningtable,0,"[119, 199, 402, 374]",49525,0.3859615594627061,0.865494103294022
2008_002079,bottle,0,"[224, 163, 242, 208]",810,0.0,0.9987261679783748
2008_002079,person,0,"[303, 112, 415, 273]",18032,0.0,0.954620481783604
2008_002079,person,0,"[377, 146, 450, 320]",12702,0.5841174793270602,0.9825550797789633
2008_002079,person,0,"[418, 147, 499, 374]",18387,0.2847027585189556,0.9420017702078798
2008_002079,person,0,"[0, 161, 125, 374]",26625,0.0,0.9107779345979954
2008_002079,person,0,"[45, 113, 160, 349]",27140,0.0,0.9382699806234003
2008_002079,person,0,"[86, 120, 172, 267]",12642,0.38467768059604796,0.97728033873167
2008_002079,person,0,"[260, 32, 298, 196]",6232,0.0,0.9857127478889075
2008_002079,person,0,"[310, 38, 370, 115]",4620,0.0,0.9840382269215128
2008_002079,person,0,"[273, 27, 320, 93]",3102,0.0,0.9951020261703706
2008_002079,person,0,"[404, 75, 438, 125]",1700,0.0,0.9951498696265818
2008_002079,person,1,"[444, 66, 463, 97]",589,0.0,0.9990969547640122
2008_002079,person,1,"[474, 65, 496, 116]",1122,0.0,0.9974642968208023
2008_002079,person,1,"[457, 66, 479, 112]",1012,0.0,0.997356649044327
2008_002079,diningtable,1,"[422, 119, 499, 148]",2233,0.0,0.9916273951630266
2008_002080,person,0,"[294, 61, 442, 499]",64824,0.7781680004605908,0.9647753088902805
2008_002123,motorbike,0,"[451, 100, 499, 222]",5856,0.0,0.9864389146292779
2008_002123,motorbike,0,"[372, 105, 423, 225]",6120,0.0,0.9854045945586296
2008_002123,motorbike,0,"[231, 148, 380, 298]",22350,0.0,0.9537035916915669
2008_002123,motorbike,0,"[0, 138, 147, 348]",30870,0.9192491880882919,0.9911266225518067
2008_002123,person,0,"[40, 77, 105, 156]",5135,0.0,0.9841646202049285
2008_002123,person,0,"[146, 72, 245, 325]",25047,0.8535564853556485,0.9877212295706664
2008_002123,person,1,"[140, 79, 211, 288]",14839,0.0004697040864255519,0.9871284613430434
2008_002123,person,1,"[217, 88, 253, 176]",3168,0.0,0.9951489783821057
2008_002123,person,0,"[296, 73, 364, 308]",15980,0.0,0.9572057631588498
2008_002123,person,0,"[397, 58, 463, 291]",15378,0.0,0.9533225264023808
2008_002152,cat,0,"[303, 154, 437, 282]",17152,0.8662410086478622,0.9909100396003713
2008_002152,cat,0,"[110, 121, 312, 258]",27674,0.0,0.8928593005948294
2008_002152,cat,0,"[86, 75, 326, 173]",23520,0.6300054481067829,0.9701596647424877
2008_002160,dog,0,"[92, 99, 317, 241]",31950,0.7628580227902679,0.9832929217316778
2008_002175,diningtable,1,"[374, 250, 499, 332]",10250,0.002014098690835851,0.9835034041915669
2008_002175,chair,0,"[362, 259, 459, 374]",11155,0.45724763559158466,0.984396761717688
2008_002175,chair,0,"[352, 216, 448, 372]",14976,0.12336688798457913,0.9772887431402905
2008_002175,chair,1,"[468, 288, 499, 374]",2666,0.0,0.9922372224904145
2008_002177,cat,0,"[10, 27, 462, 238]",95372,0.18932570986393826,0.6947513253207074
2008_002182,cat,0,"[222, 39, 336, 370]",37734,0.0,0.8661764545563562
2008_002200,bird,0,"[191, 167, 408, 397]",49910,0.14761874644235026,0.9342745671787369
2008_002205,bus,0,"[0, 61, 452, 318]",116164,0.5355575065847235,0.7858667746103215
2008_002210,person,0,"[1, 7, 409, 374]",149736,0.03469907432705654,0.5051459753822365
2008_002210,person,0,"[232, 83, 349, 374]",34047,0.0,0.9410327807315857
2008_002210,diningtable,1,"[269, 277, 498, 374]",22213,0.4946038057370065,0.9601207917574752
2008_002212,car,0,"[0, 152, 496, 338]",92256,0.7704729488195707,0.9180493435290723
2008_002212,person,0,"[115, 145, 185, 245]",7000,0.0,0.9765157652908338
2008_002212,person,0,"[157, 86, 221, 170]",5376,0.7744079767345243,0.9969867817941689
2008_002212,person,0,"[95, 150, 227, 195]",5940,0.0,0.9915707579103914
2008_002215,cat,0,"[75, 18, 315, 282]",63360,0.33188184717792263,0.7924095793728079
2008_002218,tvmonitor,0,"[86, 184, 253, 319]",22545,0.43645790372945265,0.9463682953360322
2008_002218,chair,0,"[94, 49, 220, 200]",19026,0.0,0.9725197088804908
2008_002218,chair,0,"[245, 67, 427, 309]",44044,0.7499050151975684,0.9557096879100176
2008_002221,aeroplane,0,"[120, 124, 380, 253]",33540,0.9367370767434455,0.9967552971407417
2008_002239,dog,0,"[223, 14, 403, 287]",49140,0.9086376065626508,0.9844560719837118
2008_002240,motorbike,0,"[23, 11, 140, 332]",37557,0.21856896026018904,0.8937553547245944
2008_002240,motorbike,0,"[138, 8, 243, 332]",34020,0.17662682602921648,0.8886217284360058
2008_002240,motorbike,0,"[225, 0, 349, 330]",40920,0.1844669948759168,0.8878340657214714
2008_002240,motorbike,0,"[328, 0, 461, 332]",44156,0.0006425782215411991,0.8603073266451096
2008_002240,motorbike,1,"[437, 120, 499, 256]",8432,0.0,0.9730605532985104
2008_002241,person,0,"[80, 305, 144, 491]",11904,0.9557942573848378,0.998817653428805
2008_002241,person,1,"[0, 291, 32, 482]",6112,0.9224222585924714,0.9986905787973215
2008_002241,person,0,"[14, 303, 60, 469]",7636,0.0,0.9842206457601272
2008_002241,person,0,"[211, 349, 227, 393]",704,0.0,0.9989557780282438
2008_002241,person,1,"[192, 355, 205, 393]",494,0.0,0.9987182037172092
2008_002241,person,0,"[154, 331, 170, 377]",736,0.0,0.9988729032685805
2008_002241,person,1,"[140, 338, 155, 379]",615,0.0,0.9990552277398396
2008_002241,person,1,"[178, 332, 196, 367]",630,0.0,0.9993370019226945
2008_002247,person,0,"[59, 126, 193, 481]",47570,0.5818505999034211,0.9289617831179321
2008_002248,person,0,"[290, 125, 499, 332]",43263,0.21781664270883244,0.8808650647399758
2008_002255,bird,0,"[195, 64, 326, 322]",33798,0.9368673692998017,0.9962877969762419
2008_002258,car,0,"[129, 94, 446, 240]",46282,0.8398212512413108,0.9702085218772509
2008_002269,bicycle,0,"[21, 22, 415, 333]",122534,0.15109302080774764,0.8543248532289628
2008_002269,bicycle,0,"[408, 63, 499, 291]",20748,0.0037262451869333004,0.9517025440313112
2008_002273,pottedplant,0,"[55, 136, 230, 307]",29925,0.0,0.8782624665111054
2008_002288,chair,0,"[120, 204, 369, 499]",73455,0.0,0.8123571810077583
2008_002338,horse,0,"[237, 139, 332, 307]",15960,0.8662314671387475,0.9933314947600662
2008_002338,horse,0,"[170, 115, 234, 304]",12096,0.0,0.9666905681191396
2008_002358,aeroplane,0,"[7, 86, 488, 222]",65416,0.7682417765904158,0.9567183261093267
2008_002379,pottedplant,0,"[79, 77, 281, 461]",77568,0.5602266736953084,0.9048393076111444
2008_002379,diningtable,1,"[0, 336, 374, 499]",60962,0.026053724322933892,0.6976758776057261
2008_002379,chair,0,"[1, 240, 164, 370]",21190,0.6008230452674898,0.9828499729090028
2008_002383,motorbike,0,"[80, 15, 248, 416]",67368,0.6736786094359702,0.9311013743774108
2008_002411,horse,0,"[136, 215, 338, 387]",34744,0.03173893607510058,0.9297741273100616
2008_002411,horse,0,"[0, 243, 196, 399]",30576,0.6554078549848943,0.9691829676861559
2008_002411,person,0,"[196, 173, 241, 301]",5760,0.010023130300693909,0.9861234194315357
2008_002411,person,0,"[41, 179, 111, 340]",11270,0.47640581989775854,0.9856100724089485
2008_002425,person,0,"[101, 25, 234, 195]",22610,0.34476190476190477,0.9602145105033448
2008_002429,bird,0,"[98, 92, 468, 486]",145780,0.8616120066703724,0.9737540113265948
2008_002464,tvmonitor,0,"[153, 77, 493, 333]",87040,0.28430021939894895,0.6544052429289445
2008_002467,bottle,0,"[67, 49, 181, 311]",29868,0.34716324103957874,0.9144927858676426
2008_002467,bottle,0,"[221, 88, 308, 297]",18183,7.0298769771529e-05,0.9208837173083555
2008_002467,bottle,0,"[358, 86, 446, 308]",19536,0.5504092379925132,0.9605864750314262
2008_002471,bird,0,"[206, 93, 379, 237]",24912,0.9284489655960682,0.996830010583511
2008_002473,car,0,"[84, 31, 346, 244]",55806,0.10627854160052748,0.6845303772153645
2008_002492,boat,0,"[125, 258, 171, 285]",1242,0.028953229398663696,0.9978142186082187
2008_002495,person,0,"[79, 106, 160, 332]",18306,0.7044017038853749,0.9854665922014623
2008_002495,person,0,"[275, 116, 393, 332]",25488,0.0,0.958081590170593
2008_002495,person,0,"[170, 189, 211, 241]",2132,0.0,0.9949926380991064
2008_002495,person,1,"[215, 190, 241, 240]",1300,0.0,0.9967696486596264
2008_002504,boat,0,"[12, 171, 477, 291]",55800,0.9339913347698153,0.9844319492030186
2008_002521,chair,0,"[210, 218, 284, 366]",10952,0.0,0.987760834670947
2008_002536,sheep,0,"[234, 35, 367, 193]",21014,0.5932967702620353,0.9779193795987507
2008_002536,sheep,0,"[364, 75, 492, 192]",14976,0.00017587055926837847,0.9623828807368588
2008_002536,dog,0,"[33, 137, 224, 227]",17190,0.8818603452718372,0.9939322958022339
2008_002551,aeroplane,0,"[0, 173, 499, 374]",100299,0.3328215961288104,0.7056413813283337
2008_002588,person,0,"[366, 0, 499, 374]",49742,0.8937712982653924,0.9776274040018131
2008_002623,cat,0,"[0, 340, 374, 499]",59466,0.41091066826567324,0.8744166059247817
2008_002641,person,0,"[7, 74, 172, 332]",42570,0.0,0.9069940476190477
2008_002641,person,0,"[339, 174, 452, 332]",17854,0.0,0.9781224989995998
2008_002650,tvmonitor,0,"[0, 0, 318, 349]",110982,0.9886808165590997,0.9951816333003712
2008_002680,tvmonitor,0,"[36, 33, 289, 236]",51359,0.9711859832679413,0.9909289346072908
2008_002681,cat,0,"[164, 133, 327, 464]",53953,0.6602814036277335,0.9454037236622005
2008_002697,horse,0,"[68, 115, 332, 346]",60984,0.7521192633732827,0.9673652497086183
2008_002704,car,0,"[39, 72, 458, 327]",106845,0.5650994470673792,0.7929888183741312
2008_002710,car,0,"[67, 156, 438, 280]",46004,0.747339438188343,0.9555276026181375
2008_002719,aeroplane,0,"[209, 33, 474, 249]",57240,0.8889645776566758,0.9909501425028686
2008_002749,cat,0,"[73, 102, 499, 285]",77958,0.0,0.6602129181880982
2008_002762,person,0,"[106, 11, 356, 363]",88000,0.5167253220350565,0.9347688731673346
2008_002762,horse,0,"[25, 92, 474, 494]",180498,0.8470146669805964,0.9490566298788446
2008_002772,motorbike,0,"[75, 247, 369, 433]",54684,0.26350697802957024,0.8820907326191675
2008_002775,bottle,0,"[95, 161, 187, 374]",19596,0.5697193500738552,0.9674993584665678
2008_002775,person,0,"[103, 15, 258, 234]",33945,0.8331100858262638,0.9812337524685091
2008_002775,diningtable,1,"[0, 228, 499, 374]",72854,0.37570116180122604,0.799456649075634
2008_002778,cow,0,"[105, 102, 424, 337]",74965,0.7739257231281991,0.9579521239795212
2008_002834,car,0,"[104, 138, 325, 258]",26520,0.8202026806145799,0.9791710623840207
2008_002835,horse,0,"[98, 90, 347, 364]",68226,0.5797878280290341,0.9258540430038669
2008_002835,person,0,"[163, 28, 304, 277]",35109,0.4582949643774536,0.9449422428019014
2008_002859,dog,0,"[80, 49, 435, 344]",104725,0.8688763570798327,0.9599475028709368
2008_002864,bottle,0,"[163, 167, 191, 244]",2156,0.3079584775086505,0.9954572814100598
2008_002864,bottle,0,"[210, 156, 229, 228]",1368,0.6388888888888888,0.9988927123437021
2008_002864,bottle,0,"[268, 149, 309, 257]",4428,0.272648835202761,0.9904262205717012
2008_002864,person,0,"[237, 67, 493, 374]",78592,0.0,0.7878720770445072
2008_002864,person,0,"[0, 54, 163, 374]",52160,0.7780214219448427,0.9551633675172907
2008_002864,diningtable,1,"[12, 204, 398, 374]",65620,0.1733581407494451,0.8561945646372071
2008_002868,person,0,"[210, 230, 311, 374]",14544,0.00011697274535033338,0.9517100342345803
2008_002868,person,0,"[267, 99, 371, 374]",28600,0.2650797190322221,0.9255256646366954
2008_002868,person,0,"[168, 113, 362, 374]",50634,0.3968141291385087,0.8799925429627035
2008_002868,person,0,"[39, 138, 62, 235]",2231,0.0,0.9969493938332561
2008_002868,person,1,"[70, 147, 103, 244]",3201,0.0,0.9959551221937248
2008_002868,person,0,"[108, 130, 136, 236]",2968,0.0012674271229404308,0.9955483747048256
2008_002868,person,1,"[135, 135, 157, 236]",2222,0.0,0.9954014936671676
2008_002868,person,1,"[153, 141, 173, 234]",1860,0.0,0.9983956071271199
2008_002885,chair,0,"[231, 136, 369, 369]",32154,0.8396790434235368,0.9881791342578897
2008_002885,person,0,"[193, 38, 330, 307]",36853,0.0,0.9334597783152656
2008_002894,bicycle,0,"[42, 153, 387, 331]",61410,0.028584280690275618,0.8478453024518973
2008_002894,person,0,"[139, 69, 340, 331]",52662,0.39100237767488427,0.9376585278368477
2008_002900,train,0,"[155, 0, 330, 438]",76650,0.0,0.7384252287911102
2008_002904,dog,0,"[105, 59, 378, 301]",66066,0.23478818624449693,0.8568498903712107
2008_002929,sofa,0,"[95, 181, 428, 332]",50283,0.0072158749248346366,0.885467250230188
2008_002929,person,0,"[262, 160, 374, 332]",19264,0.19194168860093136,0.9496613397575773
2008_002929,person,0,"[123, 165, 254, 332]",21877,0.0,0.9317634297390361
2008_002936,dog,0,"[0, 57, 248, 319]",64976,0.5940384481921022,0.9280990719685329
2008_002942,person,0,"[0, 0, 499, 337]",168163,0.8859600888152629,0.9287909145829983
2008_002958,dog,0,"[81, 204, 231, 296]",13800,0.4271349862258953,0.9769534691706241
2008_002958,car,0,"[344, 181, 374, 208]",810,0.0,0.9969522500706524
2008_002958,car,0,"[0, 60, 309, 499]",135651,0.2534368322523306,0.5624483960523327
2008_002960,person,0,"[254, 72, 426, 291]",37668,0.8241147514952628,0.9814812750780205
2008_002960,diningtable,1,"[147, 248, 499, 374]",44352,0.303840434473395,0.8799877396344182
2008_002960,person,0,"[45, 91, 221, 374]",49808,0.20198310686742563,0.8667911279536336
2008_002970,bird,0,"[137, 150, 228, 342]",17472,0.8865266071203926,0.995654540812148
2008_002972,motorbike,0,"[99, 0, 423, 270]",87480,0.7349383371688204,0.9496234656857523
2008_002993,horse,0,"[76, 141, 344, 302]",43148,0.5371976790946171,0.9558468891129916
2008_003003,tvmonitor,0,"[110, 72, 246, 163]",12376,0.7919768003866602,0.9883354111333947
2008_003003,pottedplant,0,"[33, 131, 75, 168]",1554,0.0,0.9970675917393896
2008_003026,tvmonitor,0,"[352, 162, 499, 374]",31164,0.1899514921777121,0.864468726653158
2008_003034,boat,1,"[0, 200, 499, 321]",60379,0.9022665378195555,0.9857569918766843
2008_003034,person,0,"[366, 94, 499, 332]",31654,0.0,0.927280641671521
2008_003034,person,0,"[87, 55, 244, 238]",28731,0.3969327490950657,0.9594730407061971
2008_003060,bus,0,"[0, 131, 30, 201]",2100,0.0,0.9905332205535545
2008_003060,bus,1,"[30, 147, 131, 173]",2626,0.0,0.9949473165321339
2008_003060,car,0,"[22, 163, 141, 284]",14399,0.0,0.9399335644945356
2008_003060,car,0,"[420, 182, 486, 266]",5544,0.00033478406427854036,0.9832734890963987
2008_003060,person,1,"[443, 175, 480, 260]",3145,0.0,0.9994790470482133
2008_003060,bus,0,"[133, 35, 423, 355]",92800,0.16523316851567152,0.6623832757297543
2008_003065,cow,0,"[37, 0, 374, 499]",168163,0.8896138482023968,0.9482163340867017
2008_003065,person,0,"[144, 132, 374, 499]",84410,0.4031589238756658,0.798935819827596
