Name,Class,Difficulty,cBbox,Area,IoU,Accuracy
2007_008374,tvmonitor,0,"[257, 222, 319, 293]",4402,0.8939393939393939,0.9978226455966895
2007_008374,tvmonitor,0,"[322, 215, 402, 287]",5760,0.9424475823705606,0.9985058460854834
2007_008374,person,0,"[184, 180, 270, 374]",16684,0.2743441529568697,0.9637403838142583
2007_008374,person,0,"[291, 201, 368, 372]",13167,0.11192836584585865,0.9691504429694227
2007_008403,cat,0,"[228, 16, 498, 384]",99360,0.0004245803730646211,0.7105196284971842
2007_008407,tvmonitor,0,"[72, 174, 202, 280]",13780,0.4332704797821077,0.968556566214292
2007_008407,tvmonitor,0,"[348, 157, 396, 217]",2880,0.0,0.9856325012350702
2007_008407,chair,0,"[349, 254, 488, 374]",16680,0.0,0.9820231902589288
2007_008407,chair,0,"[348, 209, 435, 316]",9309,0.0,0.9859405422684606
2007_008407,person,0,"[145, 130, 349, 374]",49776,0.7695225345827755,0.9639766353782221
2007_008407,tvmonitor,1,"[417, 152, 433, 204]",832,0.0,0.9965127430182209
2007_008407,chair,1,"[469, 193, 499, 250]",1710,0.0,0.9955363110633227
2007_008415,dog,0,"[266, 138, 378, 309]",19152,0.9882781280525709,0.9992214869599065
2007_008415,dog,0,"[35, 103, 205, 216]",19210,0.792921871173157,0.9900267761303184
2007_008430,person,0,"[80, 11, 463, 332]",122943,0.8707439007081014,0.9467079339896225
2007_008468,sofa,0,"[50, 121, 171, 196]",9075,0.9024340770791075,0.993220482318285
2007_008468,chair,0,"[216, 154, 313, 226]",6984,0.936279296875,0.9963213012163666
2007_008468,chair,0,"[242, 127, 292, 168]",2050,0.0,0.9890202821745198
2007_008468,chair,1,"[223, 108, 241, 138]",540,0.8217522658610272,0.9991684167500599
2007_008468,chair,1,"[208, 104, 227, 132]",532,0.2916666666666667,0.9983227388687649
2007_008468,pottedplant,1,"[149, 85, 182, 148]",2079,0.0,0.9885269700770977
2007_008526,horse,0,"[132, 249, 273, 423]",24534,0.625,0.9739121737632592
2007_008526,horse,0,"[254, 245, 315, 384]",8479,0.19448407037565382,0.9811745356144669
2007_008526,person,0,"[56, 217, 85, 257]",1160,0.0,0.997699603820658
2007_008526,person,0,"[81, 202, 100, 241]",741,0.0,0.9970828309319938
2007_008526,person,0,"[99, 175, 155, 279]",5824,0.14169278996865203,0.984786268746284
2007_008543,chair,0,"[357, 194, 471, 301]",12198,0.7554911899589669,0.9888940051747577
2007_008543,sofa,0,"[1, 212, 130, 371]",20511,0.0,0.9002817611717756
2007_008543,sofa,1,"[231, 298, 460, 374]",17404,0.0,0.9537780116651318
2007_008547,pottedplant,0,"[329, 169, 442, 297]",14464,0.0008172605426610003,0.9532126592935594
2007_008547,pottedplant,0,"[239, 62, 376, 294]",31784,0.0001562377939223498,0.9020397229344457
2007_008547,pottedplant,0,"[149, 45, 254, 299]",26670,0.17479883065609836,0.7904328192568214
2007_008547,pottedplant,0,"[24, 154, 107, 248]",7802,0.0,0.9768627300906969
2007_008571,boat,0,"[52, 0, 287, 176]",41360,0.9880107272440448,0.9958431898048761
2007_008575,cat,0,"[18, 1, 332, 499]",156372,0.6344236665245375,0.7665447850215238
2007_008596,horse,0,"[141, 127, 238, 425]",28906,0.8109644670050762,0.9830588663451916
2007_008596,person,0,"[119, 71, 265, 289]",31828,0.2904856225667646,0.936990871318958
2007_008645,boat,0,"[209, 152, 299, 307]",13950,0.6513994910941476,0.9940742480041523
2007_008670,bird,0,"[55, 114, 253, 262]",29304,0.9181455994204998,0.9943048301844
2007_008670,bird,0,"[59, 278, 251, 396]",22656,0.0,0.9419773075202701
2007_008708,car,0,"[292, 205, 310, 218]",234,0.024390243902439025,0.9991204441756912
2007_008708,person,0,"[258, 167, 398, 374]",28980,0.8881198964349731,0.9876477378923644
2007_008708,person,0,"[122, 176, 259, 374]",27126,0.6227598566308243,0.9629706997966028
2007_008714,aeroplane,0,"[14, 67, 478, 292]",104400,0.9366447692986783,0.9847999700983018
2007_008722,cow,0,"[301, 205, 392, 291]",7826,0.9830508474576272,0.9996355220235817
2007_008747,bus,0,"[42, 48, 308, 260]",56392,0.8984493550834598,0.9763603949685118
2007_008747,car,0,"[319, 143, 374, 189]",2530,0.0,0.9915497932983404
2007_008764,bird,0,"[99, 37, 339, 324]",68880,0.7895725692813528,0.9770051225195816
2007_008778,bottle,0,"[366, 0, 425, 148]",8732,0.7899757477768795,0.9928728190497093
2007_008778,person,0,"[0, 1, 186, 374]",69378,0.5769628954778864,0.8879018983869198
2007_008801,person,0,"[138, 12, 310, 367]",61060,0.5545424049281815,0.9256478516927368
2007_008801,motorbike,0,"[425, 0, 499, 170]",12580,0.48799630655586335,0.9774199952152379
2007_008801,car,0,"[400, 0, 499, 87]",8613,0.2270861833105335,0.9769924207332903
2007_008801,car,0,"[192, 0, 389, 78]",15366,0.465324384787472,0.9781020783173926
2007_008801,car,0,"[94, 13, 310, 98]",18360,0.0,0.9847498434771986
2007_008802,horse,0,"[88, 41, 224, 211]",23120,0.8879261363636364,0.9876734158230221
2007_008802,person,0,"[118, 15, 193, 113]",7350,0.8426724137931034,0.9942975878015248
2007_008815,cat,0,"[1, 29, 229, 363]",76152,0.8751214771622935,0.9662077391290056
2007_008821,chair,1,"[81, 208, 149, 251]",2924,0.0,0.9899835002749954
2007_008821,pottedplant,0,"[170, 33, 255, 258]",19125,0.0008919280511372082,0.9626617334155542
2007_008821,pottedplant,0,"[230, 199, 305, 265]",4950,0.0,0.9884113042560402
2007_008821,sofa,1,"[38, 249, 499, 373]",57164,0.9292479654868124,0.9799558896240618
2007_008897,person,0,"[181, 78, 377, 335]",50372,0.8418693736832025,0.974123340395923
2007_008897,tvmonitor,0,"[434, 0, 499, 42]",2730,0.6014851485148515,0.9959630405075035
2007_008897,chair,0,"[294, 40, 432, 219]",24702,0.0,0.9403608189260685
2007_008927,cow,0,"[202, 237, 265, 316]",4977,0.0,0.9889092082616179
2007_008932,person,0,"[59, 125, 155, 374]",23904,0.880683953400977,0.9893526643490314
2007_008932,person,0,"[138, 91, 229, 374]",25753,0.8375125376128385,0.9855129165315955
2007_008932,person,0,"[220, 120, 310, 301]",16290,0.36074526180533245,0.955510345521412
2007_008932,person,0,"[300, 80, 389, 302]",19758,0.7787760416666667,0.9810080595580098
2007_008932,diningtable,0,"[198, 297, 465, 374]",20559,0.9327599687255669,0.9937513274237361
2007_008944,person,0,"[0, 0, 442, 499]",220558,0.7097625709374168,0.8136992372897006
2007_008945,diningtable,0,"[4, 171, 499, 332]",79695,0.7961851529451291,0.8914270838417858
2007_008945,person,0,"[157, 27, 319, 223]",31752,0.8620311157774172,0.9764810204845349
2007_008948,chair,0,"[2, 158, 181, 322]",29356,0.9391015978293639,0.9929239912892698
2007_008948,chair,0,"[250, 128, 366, 245]",13572,0.9956896551724138,0.99974311519532
2007_008948,tvmonitor,0,"[473, 122, 499, 200]",2028,0.7851063829787234,0.9976413304297566
2007_008964,dog,0,"[219, 102, 495, 332]",63480,0.4271638494861123,0.9575320210072921
2007_008964,dog,0,"[17, 73, 490, 332]",122507,0.14380803407994142,0.6759990428332137
2007_008964,person,1,"[0, 99, 122, 332]",28426,0.8056820393072582,0.9685583304996159
2007_008973,cow,0,"[270, 42, 443, 278]",40828,0.8959583833533413,0.9855937055575051
2007_008980,dog,0,"[52, 57, 371, 427]",118030,0.8497870359193668,0.9608728265800668
2007_008994,motorbike,0,"[148, 148, 396, 359]",52328,0.6123976694446494,0.9407563972494646
2007_008994,motorbike,0,"[1, 157, 131, 344]",24310,0.6061808470049599,0.9709108330515162
2007_009015,bus,0,"[231, 127, 430, 241]",22686,0.8175259360682501,0.9783575470637469
2007_009015,car,0,"[0, 210, 53, 332]",6466,0.8294670846394985,0.9949032491786486
2007_009015,car,0,"[113, 195, 152, 219]",936,0.0,0.9961337147568425
2007_009015,car,0,"[212, 201, 232, 227]",520,0.0,0.9983010830595496
2007_009015,car,0,"[71, 198, 112, 220]",902,0.0,0.9960775005933717
2007_009015,car,1,"[62, 197, 74, 215]",216,0.0,0.9992754618930432
2007_009030,aeroplane,0,"[1, 80, 420, 316]",98884,0.555013424204874,0.9040245437031593
2007_009052,car,0,"[211, 109, 466, 283]",44370,0.8933202181883215,0.9805294424859642
2007_009052,person,0,"[334, 130, 370, 165]",1260,0.16371077762619374,0.9966651434042738
2007_009068,sofa,1,"[343, 204, 499, 374]",26520,0.40480551664691306,0.9372789463226319
2007_009068,chair,0,"[130, 216, 292, 336]",19440,0.5497502881290818,0.9733855630304579
2007_009068,chair,0,"[4, 231, 76, 298]",4824,0.8753894080996885,0.998410400522297
2007_009068,person,0,"[283, 159, 436, 334]",26775,0.8567762231972845,0.990178546084192
2007_009068,person,0,"[0, 204, 282, 343]",39198,0.3592554096192006,0.9230066138692554
2007_009068,pottedplant,0,"[319, 180, 368, 239]",2891,0.0018773466833541927,0.9909449601180845
2007_009082,cow,0,"[0, 95, 290, 344]",72210,0.7503244757155544,0.9395551390534991
2007_009084,motorbike,0,"[42, 76, 480, 374]",130524,0.2695682408524738,0.7874618373990514
2007_009084,dog,0,"[126, 67, 236, 239]",18920,0.0,0.9625664311942439
2007_009084,dog,0,"[0, 216, 97, 374]",15326,0.0,0.9687022037600205
2007_009084,person,1,"[433, 34, 460, 134]",2700,0.0,0.9945188685421142
2007_009084,person,1,"[434, 16, 471, 67]",1887,0.0,0.9977325612535782
2007_009084,person,1,"[379, 26, 414, 90]",2240,0.002512562814070352,0.9976373407287941
2007_009084,person,1,"[365, 46, 384, 95]",931,0.0,0.9981848587463028
2007_009084,chair,0,"[450, 82, 499, 190]",5292,0.7573847971642379,0.9963340097958114
2007_009084,chair,0,"[368, 82, 436, 179]",6596,0.8840579710144928,0.9979527587171415
2007_009084,chair,0,"[312, 75, 374, 136]",3782,0.0,0.9921621605537073
2007_009088,bird,0,"[202, 2, 458, 374]",95232,0.9253029600688696,0.9692055692055692
2007_009096,car,0,"[10, 34, 338, 187]",50184,0.9295954828179452,0.9762655404199632
2007_009139,person,0,"[68, 0, 106, 97]",3686,0.0,0.990802635084405
2007_009139,person,0,"[97, 0, 167, 201]",14070,0.46358171396616804,0.9767674198939185
2007_009139,person,0,"[0, 1, 42, 198]",8274,0.5732677902621723,0.988961951124997
2007_009139,person,0,"[159, 3, 202, 81]",3354,0.0,0.9915716050279736
2007_009139,person,1,"[191, 0, 256, 68]",4420,0.8664710198092443,0.9977960231538666
2007_009139,person,1,"[385, 1, 437, 77]",3952,0.0,0.9925767153479135
2007_009139,person,0,"[397, 1, 499, 374]",38046,0.5698532328441095,0.9343408656058514
2007_009139,person,1,"[423, 26, 481, 82]",3248,0.0,0.9969786141587348
2007_009139,motorbike,0,"[110, 41, 436, 373]",108232,0.7993972081218275,0.9234299692412022
2007_009209,motorbike,0,"[138, 104, 273, 212]",14580,0.5985201097983053,0.9818278071284262
2007_009209,person,0,"[145, 85, 224, 201]",9164,0.48973849718636214,0.9833457578409447
2007_009216,tvmonitor,0,"[1, 99, 375, 331]",86768,0.7413584945277026,0.8784835256979382
2007_009216,cat,0,"[178, 0, 398, 120]",26400,0.9070647219690063,0.9874284798263786
2007_009221,cat,0,"[56, 64, 420, 276]",77168,0.9910387819936463,0.998084512095121
2007_009245,cow,0,"[16, 95, 287, 329]",63414,0.2942013610370792,0.845906584715506
2007_009245,cow,0,"[264, 149, 466, 247]",19796,0.6981759159066316,0.9779398472454467
2007_009251,horse,0,"[179, 22, 308, 305]",36507,0.7942961860038942,0.9775230276331598
2007_009251,person,0,"[144, 73, 209, 191]",7670,0.8842044470112619,0.997490738886664
2007_009252,sofa,0,"[39, 199, 499, 368]",77740,0.9188285467348645,0.9662884984288758
2007_009252,pottedplant,0,"[324, 28, 422, 154]",12348,0.5593406593406594,0.9976403714208377
2007_009252,chair,1,"[234, 149, 255, 213]",1344,0.04316546762589928,0.9992173800473103
2007_009252,chair,1,"[153, 153, 220, 219]",4422,0.23617511520737328,0.9960986689576443
2007_009258,bicycle,0,"[62, 174, 333, 499]",88075,0.27551491819056784,0.743950309882918
2007_009258,person,0,"[51, 0, 320, 469]",126161,0.6474490008760586,0.8850133681653979
2007_009295,person,0,"[295, 38, 439, 336]",42912,0.4707332994850221,0.9095641181355113
2007_009295,bicycle,0,"[42, 103, 306, 374]",71544,0.4252441079384132,0.8457062475987458
2007_009295,tvmonitor,0,"[262, 0, 499, 205]",48585,0.5820053406839522,0.8797204010559322
2007_009320,sheep,0,"[287, 214, 450, 374]",26080,0.29315267611483153,0.9232776059187134
2007_009320,sheep,0,"[429, 328, 499, 374]",3220,0.0,0.9861554845580405
2007_009320,sheep,0,"[439, 253, 479, 285]",1280,0.0,0.996512106203267
2007_009320,sheep,0,"[191, 283, 275, 360]",6468,0.8828382838283828,0.99759960782325
2007_009320,sheep,1,"[248, 210, 299, 250]",2040,0.0,0.9954978559877389
2007_009320,person,0,"[0, 103, 293, 374]",79403,0.7416187117133841,0.9215702847225744
2007_009322,motorbike,0,"[297, 238, 350, 327]",4717,0.5131502045587376,0.9948498225569117
2007_009322,person,0,"[304, 206, 351, 305]",4653,0.6252110298255487,0.9958823311199317
2007_009322,car,0,"[0, 223, 46, 276]",2438,0.9855875831485588,0.9998392501638412
2007_009322,car,0,"[30, 219, 92, 263]",2728,0.7392502756339581,0.9970755895191107
2007_009322,car,0,"[71, 208, 129, 255]",2726,0.8474099099099099,0.9983244920923446
2007_009322,car,0,"[118, 213, 155, 251]",1406,0.8398169336384439,0.9991344239591448
2007_009322,car,0,"[139, 211, 177, 244]",1254,0.6659751037344398,0.998009175106033
2007_009322,car,0,"[153, 194, 204, 239]",2295,0.8036211699164345,0.9982564825462774
2007_009322,car,1,"[272, 199, 292, 216]",340,0.9791666666666666,0.9999876346279878
2007_009322,bus,0,"[202, 183, 232, 218]",1050,0.33246753246753247,0.9968220993928603
2007_009323,bird,0,"[377, 238, 482, 344]",11130,0.9460822342901474,0.9984829053998745
2007_009323,bird,0,"[220, 78, 327, 144]",7062,0.0,0.9857240306693225
2007_009323,bird,0,"[1, 167, 81, 261]",7520,0.0,0.980550628939398
2007_009327,person,0,"[116, 78, 257, 402]",45684,0.5957391433670435,0.9326824254881809
2007_009327,dog,0,"[66, 272, 112, 333]",2806,0.0,0.9905397540831362
2007_009331,horse,0,"[0, 0, 57, 192]",10944,0.739193083573487,0.9928612076785684
2007_009331,person,0,"[56, 21, 124, 255]",15912,0.8948933552091879,0.9942247339151796
2007_009331,dog,0,"[99, 167, 216, 292]",14625,0.0005273334505185445,0.9679627678455722
2007_009331,dog,0,"[259, 194, 359, 265]",7100,0.0,0.9853561789712701
2007_009331,dog,0,"[330, 195, 411, 280]",6885,0.00034258307639602604,0.9835588034775553
2007_009346,cat,0,"[59, 122, 219, 304]",29120,0.944448302201236,0.9955864991007491
2007_009346,cat,0,"[242, 104, 436, 316]",41128,0.6869033153966325,0.9601957387648817
2007_009348,aeroplane,0,"[144, 89, 362, 208]",25942,0.2135154565061107,0.9227090420964533
2007_009392,bus,0,"[409, 193, 499, 330]",12330,0.9665606841355114,0.9980910058208675
2007_009392,car,0,"[248, 229, 293, 246]",765,0.0,0.997471365087313
2007_009392,car,0,"[214, 222, 248, 236]",476,0.0,0.9994241722476059
2007_009392,car,0,"[172, 222, 205, 236]",462,0.0,0.9991863303498779
2007_009392,car,0,"[289, 222, 313, 232]",240,0.0,0.9994679852287663
2007_009392,car,0,"[18, 223, 50, 237]",448,0.0,0.9993240282906678
2007_009392,car,0,"[0, 282, 73, 330]",3504,0.0,0.9839143769168179
2007_009413,chair,0,"[23, 69, 148, 263]",24250,0.0,0.9123639123201308
2007_009413,chair,1,"[233, 110, 333, 234]",12400,0.0,0.9708560754210327
2007_009413,chair,1,"[3, 275, 65, 499]",13888,0.01171875,0.9753850344901395
2007_009413,person,0,"[25, 230, 180, 499]",41695,0.0,0.8574618370742243
2007_009413,person,0,"[251, 8, 499, 360]",87296,0.0,0.7251539651498788
2007_009413,diningtable,0,"[47, 332, 499, 499]",75484,0.7547212821546933,0.9319537277565356
2007_009419,pottedplant,0,"[51, 67, 133, 194]",10414,0.7861702127659574,0.9962599316491655
2007_009419,pottedplant,0,"[144, 206, 180, 276]",2520,0.0,0.9916515223876894
2007_009422,bird,0,"[1, 1, 480, 324]",154717,0.9509143736113485,0.9731116353967719
2007_009435,chair,0,"[375, 140, 499, 293]",18972,0.942204827136334,0.9945056307982338
2007_009435,sofa,0,"[0, 137, 251, 327]",47690,0.7410928847560339,0.9385325197201965
2007_009436,train,0,"[157, 28, 325, 253]",37800,0.9302495354393416,0.9874092531806311
2007_009436,person,0,"[369, 148, 442, 283]",9855,0.3658609370337213,0.9872714857320842
2007_009436,person,1,"[137, 180, 155, 201]",378,0.0,0.9988858806334907
2007_009446,tvmonitor,0,"[14, 46, 251, 297]",59487,0.7924828263002944,0.9396993235921477
2007_009458,bottle,0,"[1, 19, 110, 97]",8502,0.822175364610789,0.9956045674277598
2007_009458,bottle,0,"[112, 12, 201, 109]",8633,0.9131241878596621,0.9979673296009799
2007_009458,bottle,0,"[201, 23, 289, 112]",7832,0.9557757370710488,0.9992051737542293
2007_009458,bottle,0,"[287, 39, 363, 106]",5092,0.7572815533980582,0.9972854294884881
2007_009458,bottle,0,"[337, 13, 401, 65]",3328,0.0,0.9909311628351408
2007_009458,bottle,0,"[379, 51, 464, 102]",4335,0.0,0.9906184443122147
2007_009458,bottle,0,"[396, 4, 472, 64]",4560,0.8357538035961273,0.9979369264112509
2007_009464,cat,0,"[0, 90, 446, 357]",119082,0.9182484016443395,0.9593849947978883
2007_009521,sofa,1,"[0, 244, 157, 374]",20410,0.9740030287733468,0.998312286987678
2007_009521,tvmonitor,0,"[471, 188, 499, 266]",2184,0.0,0.9884864109062309
2007_009521,chair,1,"[398, 249, 459, 303]",3294,0.005940594059405941,0.9945162981735559
2007_009521,chair,1,"[411, 304, 499, 374]",6160,0.0,0.9859357248973172
2007_009521,diningtable,1,"[414, 271, 499, 374]",8755,0.6209425505907918,0.9847559643450144
2007_009527,boat,0,"[73, 12, 285, 254]",51304,0.17942680301399355,0.928549251632934
2007_009527,boat,0,"[248, 148, 320, 211]",4536,0.0,0.9877976626343692
2007_009527,boat,0,"[87, 200, 499, 374]",71688,0.7522165188987401,0.9222342637884069
2007_009533,boat,0,"[154, 122, 317, 195]",11899,0.7313326696060304,0.9894742707491712
2007_009533,boat,1,"[106, 189, 150, 205]",704,0.0,0.9988688602234419
2007_009550,chair,0,"[23, 319, 86, 411]",5796,0.0,0.9892241747357275
2007_009550,chair,0,"[0, 326, 43, 418]",3956,0.0,0.9921728686009643
2007_009550,chair,0,"[216, 297, 254, 365]",2584,0.0,0.9963909808676447
2007_009550,chair,0,"[239, 313, 296, 394]",4617,0.0,0.9923721046729398
2007_009550,chair,0,"[313, 361, 374, 495]",8174,0.0,0.9780612622459028
2007_009550,chair,0,"[279, 350, 351, 457]",7704,0.0,0.9938578365239568
2007_009550,chair,1,"[298, 315, 351, 345]",1590,0.0,0.9988672006193395
2007_009550,chair,1,"[350, 304, 374, 339]",840,0.0,0.9973188517171303
2007_009550,chair,1,"[260, 298, 302, 317]",798,0.0,0.9985882701185739
2007_009550,diningtable,1,"[297, 330, 372, 360]",2250,0.9074380165289256,0.9996812222848392
2007_009554,person,0,"[0, 123, 294, 369]",72324,0.4344508757423138,0.831062609115456
2007_009554,tvmonitor,0,"[137, 135, 179, 217]",3444,0.7762269248086447,0.9972100125184549
2007_009554,sofa,1,"[379, 205, 499, 363]",18960,0.024418996295048838,0.9024402566563937
2007_009562,dog,0,"[15, 37, 354, 471]",147126,0.9787278144837415,0.9905134960251433
2007_009580,train,0,"[84, 152, 308, 229]",17248,0.46301050175029174,0.9579087932390656
2007_009592,dog,0,"[99, 99, 239, 269]",23800,0.9614306187301389,0.9933850559972642
2007_009592,sofa,1,"[50, 127, 263, 269]",30246,0.00023142791020597085,0.8615029494742241
2007_009594,tvmonitor,0,"[223, 287, 333, 374]",9570,0.9896769492348798,0.9995438641681156
2007_009597,train,0,"[42, 101, 459, 281]",75060,0.9122049696110646,0.9775685344922193
2007_009605,dog,0,"[88, 17, 457, 368]",129519,0.7270791277534994,0.9316332881371002
2007_009607,bird,0,"[127, 128, 362, 283]",36425,0.6075787317572757,0.9494158287311052
2007_009607,bird,0,"[174, 208, 459, 347]",39615,0.9890950226244344,0.9986743382692689
2007_009618,bicycle,0,"[182, 229, 304, 310]",9882,0.1109573879358052,0.9821604064295827
2007_009618,bicycle,0,"[390, 272, 499, 320]",5232,0.0,0.9982676771883068
2007_009618,person,0,"[190, 169, 250, 308]",8340,0.8498677248677249,0.9974792482163183
2007_009630,cat,0,"[337, 158, 403, 307]",9834,0.9447424892703863,0.9977402617347331
2007_009630,pottedplant,0,"[294, 94, 330, 141]",1692,0.40172278778386844,0.9958096115663496
2007_009630,pottedplant,0,"[330, 102, 361, 141]",1209,0.7594501718213058,0.9988481916609077
2007_009630,pottedplant,0,"[369, 91, 418, 146]",2695,0.4445378151260504,0.9963745461326664
2007_009630,bottle,0,"[46, 144, 72, 212]",1768,0.007908611599297012,0.9938076589769748
2007_009630,bottle,0,"[19, 155, 46, 215]",1620,0.8892245720040282,0.9993966718223802
2007_009649,person,0,"[323, 187, 433, 335]",16280,0.19705340699815838,0.9657248422831762
2007_009649,person,0,"[301, 127, 404, 339]",21836,0.38085189527159047,0.9481024848179133
2007_009649,person,0,"[276, 74, 363, 211]",11919,0.6048359824146095,0.9846901675106619
2007_009649,person,0,"[196, 137, 296, 257]",12000,0.5519053876478318,0.9865965266267925
2007_009649,person,0,"[195, 95, 306, 334]",26529,0.16841786983143095,0.9279317641355546
2007_009649,person,0,"[115, 85, 289, 346]",45414,0.5597391348652366,0.9433922710567518
2007_009649,person,0,"[52, 85, 343, 374]",84099,0.057727550397067805,0.6968495941616933
2007_009649,tvmonitor,1,"[360, 71, 411, 123]",2652,0.9516129032258065,0.999410404397073
2007_009649,chair,0,"[384, 71, 494, 282]",23210,0.786222543054553,0.9864196479459144
2007_009654,person,0,"[0, 82, 295, 499]",123015,0.37178873464177437,0.6591320911075517
2007_009654,bottle,1,"[219, 374, 274, 471]",5335,0.9060773480662984,0.9983178622007557
2007_009655,sofa,1,"[23, 112, 374, 499]",135837,0.02198036507244899,0.4190478812742642
2007_009655,person,0,"[24, 92, 374, 294]",70700,0.44470387782791154,0.9030865387262865
2007_009665,person,0,"[117, 144, 154, 258]",4218,0.0,0.9841552252919183
2007_009665,horse,0,"[78, 169, 118, 254]",3400,0.010579576816927323,0.9866187238331042
2007_009665,horse,0,"[339, 115, 452, 174]",6667,0.0,0.9812438179250623
2007_009665,horse,0,"[235, 147, 319, 183]",3024,0.0,0.9921802584185085
2007_009665,horse,0,"[192, 151, 244, 184]",1716,0.002564102564102564,0.9951600963003975
2007_009684,sofa,1,"[191, 147, 499, 374]",69916,0.3904729089499526,0.7959113039064123
2007_009684,person,0,"[56, 63, 379, 374]",100453,0.47439827429609444,0.7863587069383234
2007_009687,person,0,"[261, 59, 499, 374]",74970,0.5783176882017301,0.8708772008927566
2007_009687,person,0,"[0, 74, 277, 374]",83100,0.6809028193165052,0.9098000315620984
2007_009687,bottle,0,"[404, 164, 499, 272]",10260,0.6959256220946131,0.9937326690263093
2007_009687,bottle,0,"[27, 259, 95, 374]",7820,0.0,0.9721859007597448
2007_009691,motorbike,0,"[0, 186, 496, 332]",72416,0.6779454315024271,0.9153679871305047
2007_009691,person,0,"[123, 14, 293, 332]",54060,0.7735917735917736,0.9530967223004223
2007_009706,diningtable,0,"[113, 222, 468, 374]",53960,0.6670991491159254,0.9395200192957067
2007_009709,bottle,0,"[256, 0, 374, 497]",58646,0.7570421726853234,0.9385905358748948
2007_009709,bottle,0,"[131, 1, 270, 494]",68527,0.5120483108836735,0.8555894043577915
2007_009709,bottle,0,"[0, 0, 140, 488]",68320,0.9220424943328083,0.976452838947399
2007_009724,cat,0,"[32, 1, 478, 374]",166358,0.9246291761349013,0.9431441837759273
2007_009750,pottedplant,0,"[335, 139, 400, 374]",15275,0.7271401323908897,0.9858472174535466
2007_009750,pottedplant,0,"[205, 215, 262, 372]",8949,0.0003368137420006736,0.9827280186686375
2007_009750,pottedplant,0,"[127, 156, 179, 357]",10452,0.6484517304189436,0.9887685566140398
2007_009750,pottedplant,0,"[15, 167, 51, 332]",5940,0.0,0.9794807930679299
2007_009750,person,0,"[36, 218, 103, 374]",10452,0.0,0.9747670784862574
2007_009756,person,0,"[204, 23, 379, 286]",46025,0.5121068114958135,0.9164609372405318
2007_009756,motorbike,0,"[117, 81, 419, 315]",70668,0.6069845290871256,0.9038182643447841
2007_009759,bird,0,"[2, 2, 432, 327]",139750,0.5023805054521254,0.6366026755394384
2007_009764,bus,0,"[241, 130, 481, 339]",50160,0.6057318022576879,0.910455678157617
2007_009764,bus,0,"[30, 85, 241, 351]",56126,0.6362987727810169,0.9014216804893277
2007_009779,car,0,"[96, 185, 322, 328]",32318,0.9289933230611197,0.9907499818791086
2007_009779,car,0,"[348, 176, 493, 310]",19430,0.6476258197045114,0.9751325612904305
2007_009779,person,0,"[263, 132, 301, 237]",3990,0.001890359168241966,0.985280260494784
2007_009779,person,0,"[305, 134, 357, 281]",7644,0.0,0.980022414148792
2007_009779,person,0,"[353, 143, 400, 295]",7144,0.43972780298120545,0.9903596857558642
2007_009788,bicycle,0,"[57, 61, 486, 336]",117975,0.5385561019222173,0.8230338282565437
2007_009788,tvmonitor,1,"[460, 78, 486, 113]",910,0.002805049088359046,0.9956467166692178
2007_009794,cat,0,"[0, 13, 323, 499]",156978,0.9606484299641322,0.9767601349482883
2007_009807,horse,0,"[190, 60, 473, 331]",76693,0.9814416352877892,0.9957607593770159
2007_009817,bird,0,"[148, 126, 447, 372]",73554,0.815681091713794,0.9671679705677855
2007_009832,bus,0,"[276, 10, 499, 349]",75597,0.6962296412718699,0.9044737856906206
2007_009841,person,0,"[78, 147, 170, 225]",7176,0.8850764778834229,0.9982055717642199
2007_009841,horse,0,"[174, 79, 353, 226]",26313,0.8762380998172902,0.9916927009372337
2007_009889,dog,0,"[141, 155, 365, 264]",24416,0.7445332529030312,0.9815735372499538
2007_009897,cow,0,"[235, 67, 466, 316]",57519,0.934236424684497,0.9904867713642885
2007_009897,cow,0,"[124, 145, 266, 293]",21016,0.7416018306636155,0.9842395279116118
2007_009899,dog,0,"[139, 1, 465, 374]",121598,0.6438589862489839,0.749149179825481
2007_009901,person,0,"[103, 75, 198, 336]",24795,0.8303852338670209,0.9856974413394647
2007_009901,person,0,"[264, 45, 423, 367]",51198,0.7934853954709551,0.9703218960028298
2007_009901,chair,0,"[19, 173, 76, 233]",3420,0.0,0.9951892465511143
2007_009901,chair,1,"[79, 190, 120, 254]",2624,0.0,0.998461266360099
2007_009901,chair,1,"[261, 187, 301, 270]",3320,0.0,0.997936564084424
2007_009901,chair,1,"[456, 214, 499, 300]",3698,0.0,0.9968340997523877
2007_009901,diningtable,0,"[188, 184, 255, 265]",5427,0.016511867905056758,0.9943815587784459
2007_009901,diningtable,1,"[372, 207, 450, 295]",6864,0.0,0.9949298431788705
2007_009911,aeroplane,0,"[74, 136, 416, 264]",43776,0.98636763412489,0.9990506280656802
2007_009923,cat,0,"[111, 147, 251, 332]",25900,0.7806290833164949,0.9801731274958605
2007_009938,motorbike,0,"[136, 54, 319, 339]",52155,0.5620688422632877,0.9317155819112057
2007_009938,car,0,"[241, 0, 324, 51]",4233,0.7229916897506925,0.9955413373758542
2007_009947,boat,0,"[114, 91, 249, 320]",30915,0.8396800556424969,0.9886466484832439
2007_009947,person,1,"[164, 287, 185, 311]",504,0.1540880503144654,0.9983437898275448
