Name,Class,Difficulty,cBbox,Area,IoU,Accuracy
2008_000074,car,0,"[45, 177, 386, 334]",53537,0.9469305871338772,0.9892001349983125
2008_000075,bus,0,"[13, 72, 499, 256]",89424,0.9089333276962753,0.9644458627462847
2008_000080,dog,0,"[200, 71, 401, 284]",42813,0.7680353963200777,0.9764363468938073
2008_000089,chair,0,"[70, 17, 306, 493]",112336,0.44775765781012017,0.8139110500293687
2008_000103,bird,0,"[155, 47, 286, 337]",37990,0.4855286027355853,0.963039170444366
2008_000105,car,0,"[214, 181, 376, 239]",9396,0.921919411469654,0.9974870315762285
2008_000107,chair,0,"[67, 211, 287, 481]",59400,0.6266138932396393,0.9131708085387042
2008_000120,boat,0,"[20, 52, 407, 252]",77400,0.6578674847105258,0.8858748077274031
2008_000123,bird,0,"[110, 61, 286, 170]",19184,0.8065517776742742,0.9924146034103846
2008_000131,bird,0,"[184, 118, 331, 179]",8967,0.9148106904231625,0.9969870225349708
2008_000144,motorbike,0,"[146, 112, 358, 286]",36888,0.3432505532333415,0.9000754453457703
2008_000144,person,0,"[184, 55, 286, 240]",18870,0.0005342831700801424,0.9650083239286449
2008_000149,sofa,0,"[125, 131, 406, 251]",33720,0.9949374208972015,0.9991655608416246
2008_000149,chair,0,"[0, 117, 114, 264]",16758,0.933504693786321,0.9965521437553239
2008_000162,dog,0,"[46, 19, 493, 499]",214560,0.3194666351066138,0.5708261460890334
2008_000182,cat,0,"[233, 325, 335, 428]",10506,0.7804197662061636,0.9918897038981429
2008_000187,car,0,"[159, 118, 442, 202]",23772,0.9220290927021696,0.9922729688292173
2008_000188,pottedplant,0,"[44, 58, 394, 374]",110600,0.397706831015658,0.7859592753389553
2008_000197,aeroplane,0,"[94, 133, 229, 202]",9315,0.9975308641975309,0.9999574677514416
2008_000207,person,0,"[71, 53, 252, 433]",68780,0.924635726860696,0.9874415614408498
2008_000213,person,0,"[94, 23, 413, 332]",98571,0.3699651448131418,0.7524625399164825
2008_000215,person,0,"[0, 146, 161, 374]",36708,0.9393927628513744,0.991303330473442
2008_000215,person,0,"[148, 118, 318, 374]",43520,0.9270416807861742,0.9880051700892509
2008_000215,person,0,"[315, 140, 499, 374]",43056,0.0,0.7979653916008335
2008_000217,person,0,"[63, 38, 258, 374]",65520,0.7610410094637224,0.9382946402034279
2008_000217,person,0,"[237, 53, 422, 374]",59385,0.9515684047017365,0.9885021410565481
2008_000223,person,0,"[228, 98, 317, 310]",18868,0.6575325929502656,0.9784312681988551
2008_000226,person,0,"[385, 166, 406, 230]",1344,0.0,0.997573698896033
2008_000226,person,0,"[309, 143, 334, 208]",1625,0.0,0.9985276763755473
2008_000226,person,0,"[283, 95, 305, 151]",1232,0.0,0.9993493101584816
2008_000226,person,0,"[310, 86, 333, 108]",506,0.0,0.9995533400240424
2008_000226,car,0,"[151, 155, 302, 218]",9513,0.8342091434576984,0.9965204636440836
2008_000233,person,0,"[232, 75, 453, 306]",51051,0.0,0.810252287098807
2008_000234,person,0,"[80, 69, 317, 374]",72285,0.723583730820743,0.9345906634343794
2008_000234,person,0,"[209, 126, 435, 374]",56048,0.9640043763676149,0.9945121544380936
2008_000234,person,0,"[373, 2, 499, 374]",46872,0.9320946751835458,0.9857549540733492
2008_000235,person,0,"[285, 97, 370, 224]",10795,0.7251274581209032,0.9896774687643597
2008_000235,boat,0,"[110, 170, 487, 277]",40339,0.8682126895872189,0.979513577383427
2008_000238,bus,0,"[0, 83, 478, 374]",139098,0.9470064868313778,0.9754490067385223
2008_000239,dog,0,"[119, 125, 292, 307]",31486,0.9576099935703132,0.9943661799892572
2008_000254,person,0,"[68, 288, 86, 355]",1206,0.0,0.9978611564255936
2008_000254,person,0,"[80, 300, 95, 346]",690,0.0,0.9988218234547761
2008_000254,person,0,"[92, 293, 118, 352]",1534,0.0,0.9977765693915776
2008_000254,person,0,"[144, 295, 159, 350]",825,0.0,0.9976980242885626
2008_000254,person,0,"[163, 304, 185, 350]",1012,0.002145922746781116,0.9971905020844662
2008_000254,person,0,"[189, 300, 204, 344]",660,0.0,0.9985197269047188
2008_000254,person,1,"[258, 282, 277, 305]",437,0.0,0.9989728717298049
2008_000259,person,0,"[160, 143, 237, 337]",14938,0.004004004004004004,0.9722637259711877
2008_000259,person,0,"[233, 137, 292, 343]",12154,0.0,0.9640348334151019
2008_000259,person,0,"[368, 145, 423, 277]",7260,0.7002388535031847,0.9958019267650863
2008_000270,person,0,"[99, 123, 357, 331]",53664,0.4471165998627812,0.9013936653915015
2008_000270,dog,0,"[306, 189, 499, 333]",27792,0.8147709566843253,0.9808596416657006
2008_000270,sofa,0,"[0, 88, 499, 333]",122255,0.08014741280565746,0.6431405128997771
2008_000270,person,0,"[23, 58, 250, 227]",38363,0.6426694934783611,0.9500689104421861
2008_000271,person,0,"[265, 103, 499, 374]",63414,0.8783324727559312,0.9756315282411918
2008_000273,dog,0,"[183, 49, 442, 284]",60865,0.5247636276751886,0.917605146201599
2008_000273,dog,0,"[0, 157, 239, 318]",38479,0.00037017842600133266,0.9200965800484083
2008_000273,chair,0,"[0, 0, 463, 109]",50467,0.6763242426151036,0.9391758739251623
2008_000273,chair,0,"[0, 0, 222, 160]",35520,0.30395628415300546,0.9057752738505969
2008_000284,person,0,"[120, 19, 418, 374]",105790,0.790095705187153,0.9288965290476657
2008_000284,pottedplant,0,"[9, 0, 127, 322]",37996,0.09404526477697209,0.9762161600895283
2008_000287,pottedplant,0,"[284, 99, 425, 320]",31161,0.8963822106152546,0.9912058254072765
2008_000287,pottedplant,0,"[2, 26, 225, 302]",61548,0.8515833294354272,0.9793151104650025
2008_000289,person,0,"[46, 148, 184, 499]",48438,0.9430830322326763,0.991341826433823
2008_000290,person,0,"[64, 48, 389, 357]",100425,0.8244041944709247,0.9427371538709367
2008_000290,bottle,0,"[388, 155, 480, 370]",19780,0.78020677136769,0.9842585108607796
2008_000290,diningtable,1,"[6, 296, 499, 370]",36482,0.5034403093767265,0.9441163004957015
2008_000309,tvmonitor,1,"[0, 39, 97, 221]",17654,0.8530902389258211,0.98770539211096
2008_000309,tvmonitor,0,"[239, 158, 412, 328]",29410,0.9554580404644479,0.9936819376125766
2008_000316,person,0,"[74, 94, 395, 374]",89880,0.7928170184009349,0.919575030878029
2008_000336,dog,0,"[114, 118, 316, 315]",39794,0.9071255959767487,0.9922664853840925
2008_000345,cat,0,"[171, 76, 499, 346]",88560,0.42039561126892705,0.8691325915159789
2008_000348,tvmonitor,0,"[184, 156, 278, 264]",10152,0.5364623313959864,0.9765557404326123
2008_000348,tvmonitor,0,"[273, 81, 363, 199]",10620,0.9277181862506094,0.9967110371602884
2008_000359,person,0,"[0, 55, 213, 374]",67947,0.14625850340136054,0.7806305860624649
2008_000359,person,0,"[140, 0, 487, 374]",129778,0.42510570220546223,0.7234644855600629
2008_000361,bird,0,"[66, 61, 404, 333]",91936,0.8290301862556197,0.9661234800425047
2008_000365,person,0,"[167, 128, 262, 224]",9120,0.9415121255349501,0.9962707496399605
2008_000391,pottedplant,0,"[0, 37, 188, 314]",52076,0.5750463248919085,0.9303216428269301
2008_000391,pottedplant,0,"[91, 237, 182, 336]",9009,0.9103720405862458,0.9971582954538685
2008_000391,pottedplant,0,"[163, 152, 296, 312]",21280,0.7420019005384859,0.9805906217792526
2008_000391,pottedplant,0,"[277, 201, 343, 305]",6864,0.853542053595118,0.9967114865629673
2008_000391,pottedplant,0,"[337, 106, 432, 301]",18525,0.09614966282358059,0.9752467874440744
2008_000399,car,0,"[24, 86, 377, 200]",40242,0.8811455260570304,0.9719121249382764
2008_000400,bird,0,"[215, 156, 296, 233]",6237,0.9244380679100909,0.9990434966855344
2008_000401,cat,0,"[0, 64, 326, 374]",101060,0.0,0.6325050464381125
2008_000415,person,0,"[0, 131, 254, 374]",61722,0.9100280801630958,0.9872545173172911
2008_000422,person,0,"[24, 35, 299, 406]",102025,0.7382898256618393,0.9213270037046075
2008_000436,person,0,"[96, 65, 300, 334]",54876,0.07662931196393914,0.7969450199971089
2008_000464,cat,0,"[163, 10, 405, 333]",78166,0.9585535047957727,0.990931804981754
2008_000469,person,0,"[252, 118, 287, 188]",2450,0.0,0.9958103960637209
2008_000469,person,0,"[406, 88, 445, 183]",3705,0.0,0.9926133872460662
2008_000469,bicycle,1,"[258, 160, 278, 197]",740,0.0,0.9994884785891752
2008_000470,train,0,"[0, 0, 339, 324]",109836,0.749846507033982,0.8848028519622607
2008_000474,person,0,"[171, 73, 431, 336]",68380,0.7660233500119132,0.9785235486445997
2008_000491,pottedplant,0,"[150, 0, 307, 255]",40035,0.20080016973297365,0.8333027772333875
2008_000491,pottedplant,0,"[184, 0, 312, 289]",36992,0.30786729857819906,0.8845927714804114
2008_000491,pottedplant,0,"[228, 0, 499, 329]",89159,0.8385976948408342,0.9256348820007713
2008_000495,tvmonitor,0,"[0, 52, 156, 205]",23868,0.969898080113771,0.9972034131571704
2008_000495,chair,0,"[272, 239, 499, 374]",30645,0.6578161654937087,0.9646683181943297
2008_000495,bottle,0,"[400, 123, 433, 178]",1815,0.8338081671415005,0.9990366088631984
2008_000501,car,0,"[171, 312, 466, 374]",18290,0.6086245816143847,0.9729703577073187
2008_000505,boat,0,"[16, 80, 317, 374]",88494,0.286858143153527,0.7594475790578664
2008_000510,person,0,"[113, 45, 318, 284]",48995,0.6853989597868831,0.9693183224050477
2008_000515,bird,0,"[141, 31, 428, 476]",127715,0.9518498289590939,0.9928631688382518
2008_000515,bird,0,"[0, 0, 105, 350]",36750,0.5140990816194542,0.9679886492428568
2008_000533,bird,0,"[232, 115, 491, 267]",39368,0.9679140309427635,0.997594258220094
2008_000540,person,0,"[155, 117, 401, 374]",63222,0.7881616575837694,0.957399711368396
2008_000544,person,0,"[226, 0, 487, 332]",86652,0.8115677905136445,0.9269054986760265
2008_000567,boat,0,"[102, 50, 411, 288]",73542,0.8288092531924851,0.9664632149733461
2008_000573,diningtable,0,"[0, 239, 323, 331]",29716,0.6702496064762762,0.9512768884192899
2008_000573,person,0,"[105, 60, 333, 331]",61788,0.6511978007592617,0.8937620860828134
2008_000573,person,0,"[328, 58, 489, 332]",44114,0.7430310227104052,0.9424785523946226
2008_000573,person,0,"[0, 0, 103, 253]",26059,0.9913128910491752,0.9988835948246646
2008_000578,tvmonitor,0,"[53, 191, 385, 374]",60756,0.7772276361600504,0.9263383817931481
2008_000578,person,0,"[102, 67, 269, 198]",21877,0.8694287027109818,0.9901364125467147
2008_000578,chair,1,"[0, 135, 53, 374]",12667,0.46049121515959895,0.9660704161797545
2008_000584,person,0,"[176, 143, 243, 341]",13266,0.34531993654151244,0.9733032869519276
2008_000588,person,0,"[150, 54, 392, 322]",64856,0.433045148895293,0.914137740405598
2008_000588,person,0,"[32, 0, 286, 337]",85598,0.3887935472799039,0.844561959905729
2008_000588,chair,0,"[168, 44, 478, 372]",101680,4.5888399412628485e-05,0.8414923332072507
2008_000588,chair,0,"[0, 76, 187, 374]",55726,0.3407701114120571,0.8282682068142803
2008_000589,sofa,0,"[117, 122, 251, 209]",11658,0.9905618640318538,0.9995985774588698
2008_000589,sofa,0,"[250, 121, 442, 206]",16320,0.9322746871385004,0.995960685679878
2008_000589,sofa,0,"[264, 170, 474, 321]",31710,0.6697382369730083,0.949194959638218
2008_000589,sofa,0,"[0, 110, 152, 191]",12312,0.8994633838383839,0.9960045912703142
2008_000595,car,0,"[42, 357, 367, 488]",42575,0.6902982257455643,0.9592922286065875
2008_000602,horse,0,"[19, 70, 292, 424]",96642,0.9306376181219808,0.9771561860211578
2008_000626,chair,0,"[72, 306, 264, 499]",37056,0.7776603957579944,0.9702327200722423
2008_000630,person,0,"[91, 154, 173, 410]",20992,0.33157894736842103,0.9422123128725486
2008_000645,person,0,"[63, 18, 260, 239]",43537,0.00035301830652075244,0.7302431921176903
2008_000657,train,0,"[57, 98, 340, 332]",66222,0.8857984895929268,0.9695429809670922
2008_000661,person,0,"[1, 55, 391, 259]",79560,0.1973374521918211,0.8776253966830012
2008_000661,dog,0,"[217, 92, 450, 289]",45901,0.7116702355460386,0.9547024456978818
2008_000661,dog,0,"[195, 121, 278, 257]",11288,0.0360128617363344,0.974786099554818
2008_000662,person,0,"[81, 34, 441, 293]",93240,0.6163029728020241,0.9087553271496616
2008_000666,person,0,"[164, 84, 226, 202]",7316,0.863264192139738,0.9924629919364545
2008_000673,person,0,"[0, 19, 270, 212]",52110,0.20946239226142493,0.7939455650374968
2008_000673,chair,0,"[69, 25, 319, 212]",46750,0.35516810844555424,0.7662755365916731
2008_000673,person,0,"[125, 82, 225, 166]",8400,0.49122807017543857,0.9634406516679597
2008_000676,dog,0,"[191, 106, 499, 462]",109648,0.8821376986037555,0.9581325545897272
2008_000676,dog,0,"[10, 35, 276, 317]",75012,0.6579739920155021,0.9373613076735605
2008_000696,horse,0,"[207, 8, 283, 225]",16492,0.6677804295942721,0.9800814200573804
2008_000700,person,0,"[21, 69, 379, 299]",82340,0.7725358494589264,0.9765814517633887
2008_000711,cow,0,"[0, 4, 293, 239]",68855,0.9835242976359783,0.9960857813137495
2008_000711,cow,0,"[327, 38, 499, 264]",38872,0.8955546898671168,0.9846172480620154
2008_000711,cow,0,"[132, 176, 273, 239]",8883,0.0,0.9837566299469604
2008_000711,cow,0,"[219, 14, 417, 225]",41778,0.6582818162438713,0.9489047837617299
2008_000716,aeroplane,0,"[4, 81, 276, 174]",25296,0.8230750663770214,0.9890930734320363
2008_000716,aeroplane,0,"[297, 115, 482, 181]",12210,0.6239938673821388,0.9854028718101332
2008_000725,person,0,"[16, 76, 108, 227]",13892,0.42687600445048834,0.9709471019170149
2008_000725,bicycle,0,"[109, 81, 192, 239]",13114,0.7646082949308756,0.9919972927411622
2008_000731,person,0,"[35, 56, 241, 399]",70658,0.20394673357135965,0.8731226785810411
2008_000733,person,0,"[78, 59, 281, 401]",69426,5.1257079884159e-05,0.7044569679892136
2008_000760,chair,0,"[391, 26, 499, 345]",34452,0.7207434104824352,0.9625562587699635
2008_000760,chair,0,"[0, 15, 124, 325]",38440,0.8763308763308764,0.9824164051446571
2008_000760,chair,0,"[26, 0, 133, 123]",13161,0.27889642896873956,0.9622593172674395
2008_000760,chair,0,"[129, 0, 246, 123]",14391,0.8408310158678227,0.9943348219224343
2008_000760,chair,0,"[246, 0, 393, 120]",17640,0.6859577293349562,0.9834760787418996
2008_000760,chair,0,"[101, 19, 336, 361]",80370,0.7478898857574953,0.9281750906836059
2008_000763,diningtable,1,"[0, 91, 499, 374]",141217,0.1871224143211114,0.3621742359700286
2008_000763,person,1,"[32, 0, 216, 87]",16008,0.0,0.9608263975358805
2008_000764,person,0,"[89, 238, 203, 486]",28272,0.6292643923240938,0.9762931401789519
2008_000764,bicycle,0,"[38, 330, 242, 486]",31824,0.18943996465260135,0.9583127396676608
2008_000765,horse,0,"[89, 153, 282, 330]",34161,0.0,0.9074863055386488
2008_000778,person,0,"[62, 48, 265, 449]",81403,0.0003576045993453085,0.7657025699217289
2008_000782,motorbike,0,"[4, 123, 253, 499]",93624,0.6760452687834014,0.8837993096492492
2008_000785,bird,0,"[151, 167, 402, 336]",42419,0.7054112462392474,0.9644608031081461
2008_000795,person,0,"[0, 81, 231, 331]",57750,0.719699269186766,0.9209916680926119
2008_000795,person,0,"[186, 93, 322, 331]",32368,0.6367973112159159,0.9559053874402749
2008_000795,person,0,"[290, 125, 499, 330]",42845,0.7400281008508314,0.9561620575730851
2008_000795,bottle,0,"[215, 290, 251, 331]",1476,0.6923076923076923,0.9989733194687587
2008_000811,person,0,"[312, 51, 475, 351]",48900,0.32977364001460385,0.874229958950175
2008_000811,person,0,"[28, 48, 254, 327]",63054,0.17834438134883826,0.7926498546984636
2008_000811,motorbike,0,"[29, 135, 267, 330]",46410,0.908743227451397,0.9852871489497753
2008_000811,motorbike,0,"[311, 100, 474, 359]",42217,0.7440902960176049,0.9588359891066668
2008_000832,bird,0,"[57, 62, 429, 300]",88536,0.6902779171265175,0.9211851587083761
2008_000841,person,0,"[0, 18, 334, 337]",106546,0.8543890571471129,0.9253121279453991
2008_000841,person,0,"[260, 22, 499, 337]",75285,0.7061952875320087,0.9057663290188264
2008_000841,pottedplant,1,"[430, 44, 499, 298]",17526,0.025240384615384616,0.9690195903658948
2008_000841,pottedplant,1,"[0, 63, 68, 260]",13396,0.7167522675117474,0.9834974883330044
2008_000848,bird,0,"[232, 146, 278, 245]",4554,0.7826515524889108,0.997331849010485
2008_000853,cat,0,"[36, 344, 185, 416]",10728,0.9857752489331437,0.9997846602746658
2008_000860,cat,0,"[108, 175, 400, 234]",17228,0.9866071428571429,0.9987665165305474
2008_000861,bird,0,"[87, 99, 291, 193]",19176,0.0,0.9302772247704411
2008_000861,bird,0,"[259, 27, 425, 113]",14276,0.841648590021692,0.9871955658068986
2008_000863,dog,0,"[239, 25, 386, 255]",33810,0.8525167194649771,0.9823752103196859
2008_000863,chair,1,"[400, 4, 496, 121]",11232,0.06456220539922868,0.9540872125630959
2008_000870,person,0,"[85, 178, 313, 499]",73188,0.4623864966970815,0.8646795495620743
2008_000870,chair,0,"[0, 254, 247, 499]",60515,0.7814071235188637,0.9654274989573196
2008_000911,bottle,0,"[75, 197, 146, 437]",17040,0.9659280239920026,0.9977851066018987
2008_000919,cow,0,"[0, 0, 255, 374]",95370,0.955028187643667,0.9809764895050194
2008_000923,pottedplant,0,"[225, 364, 376, 490]",19026,0.6198431958185552,0.9781286078668278
2008_000943,dog,0,"[0, 126, 342, 379]",86526,0.9709638392257024,0.9905719055881101
2008_000992,person,0,"[135, 5, 418, 332]",92541,0.7630642586502029,0.9241865703331261
2008_001013,person,0,"[0, 172, 15, 313]",2115,0.8097660223804679,0.9988687303767068
2008_001013,boat,0,"[13, 74, 372, 499]",152575,0.5938826997052505,0.8032861265207107
2008_001013,person,0,"[170, 174, 257, 285]",9657,0.4772727272727273,0.9846945874495617
2008_001028,person,0,"[352, 114, 424, 341]",16344,0.6349983676134509,0.9818946391073636
2008_001030,sofa,0,"[35, 204, 405, 373]",62530,0.9539671474009848,0.9881815995391215
2008_001040,boat,0,"[74, 119, 465, 209]",35190,0.935638616829902,0.9929850551174241
2008_001056,boat,0,"[123, 58, 231, 205]",15876,0.0006591957811470006,0.9791244956692967
2008_001070,dog,0,"[170, 114, 325, 295]",28055,0.8603426357527696,0.9875183275532784
2008_001074,person,0,"[20, 114, 279, 499]",99715,0.10903495715837322,0.7414582044427843
2008_001076,person,0,"[136, 83, 313, 374]",51507,0.4928162990726058,0.9422952863094132
2008_001078,cat,0,"[134, 99, 395, 345]",64206,0.8987071306993083,0.9844971981886609
2008_001078,pottedplant,0,"[18, 24, 121, 161]",14111,0.6699782676187519,0.9823244780206076
2008_001106,person,0,"[24, 62, 246, 499]",97014,0.6001956827493427,0.8568629382724158
2008_001112,person,0,"[141, 163, 329, 499]",63168,0.7659455427079448,0.9515521510624335
2008_001112,horse,0,"[0, 204, 200, 467]",52600,0.9806345957011259,0.9973914817817338
2008_001118,train,0,"[0, 150, 313, 218]",21284,0.9743186207883253,0.9980540001409359
2008_001119,person,0,"[83, 0, 390, 374]",114818,0.05870754942969283,0.7069366118400294
2008_001119,person,0,"[158, 80, 307, 347]",39783,0.4248740906547286,0.9292455265709352
2008_001119,motorbike,0,"[87, 169, 393, 374]",62730,0.5803206412825651,0.9399278284865209
2008_001135,boat,0,"[123, 146, 448, 211]",21125,0.7874451639857949,0.98895162603833
2008_001137,dog,0,"[104, 74, 270, 386]",51792,0.0,0.8397632941563244
2008_001150,motorbike,0,"[108, 269, 207, 342]",7227,0.0,0.9809202176859042
2008_001159,boat,0,"[25, 93, 492, 260]",77989,0.778207131694843,0.9554657949235799
2008_001159,boat,0,"[24, 123, 89, 155]",2080,0.0,0.9983112830255418
2008_001169,train,0,"[2, 70, 483, 299]",110149,0.9480484294301922,0.9808079670707753
2008_001169,car,0,"[454, 228, 490, 242]",504,0.009523809523809525,0.9993494226125686
2008_001170,person,0,"[141, 87, 416, 368]",77275,0.868140478522457,0.9742707684915201
2008_001188,person,0,"[195, 122, 370, 332]",36750,0.8351340536214485,0.9772787156469255
2008_001203,motorbike,0,"[431, 271, 461, 323]",1560,0.0,0.9978551891168922
2008_001208,car,0,"[213, 431, 374, 499]",10948,0.8437465320164244,0.9924363698872977
2008_001215,person,0,"[71, 88, 380, 306]",67362,0.8707977116410619,0.9890237709080781
2008_001231,person,0,"[214, 59, 291, 208]",11473,0.8162972085385879,0.9944577238893774
2008_001231,bicycle,0,"[224, 109, 312, 249]",12320,0.398006851448147,0.98802992209851
2008_001235,person,0,"[9, 65, 76, 347]",18894,0.8142168674698795,0.9901021875320941
2008_001235,horse,0,"[129, 31, 487, 314]",101314,0.9000839324161588,0.9824252849953784
2008_001245,person,0,"[53, 0, 378, 374]",121550,0.1594327460249248,0.7162940152630874
2008_001245,person,0,"[148, 102, 367, 374]",59568,0.29379342169354217,0.8463259249341724
2008_001249,person,0,"[166, 121, 333, 479]",59786,0.7866369819445124,0.9483402047199317
2008_001260,boat,0,"[43, 82, 472, 268]",79794,0.8102619067249293,0.9614471825283813
2008_001263,person,0,"[216, 100, 452, 332]",54752,0.0,0.8487100392596747
2008_001263,person,0,"[0, 6, 281, 332]",91606,0.7357489592569771,0.887937847346148
2008_001274,car,0,"[0, 113, 484, 273]",77440,0.8685091543156059,0.9587280737760994
2008_001283,person,0,"[0, 0, 280, 374]",104720,0.8658935160780179,0.9346578139648375
2008_001283,bird,1,"[418, 120, 457, 152]",1248,0.0,0.9987607073599856
2008_001283,bird,1,"[281, 104, 303, 130]",572,0.0,0.9992936674072457
2008_001283,pottedplant,0,"[104, 0, 253, 200]",29800,0.7608286252354048,0.9885830968189349
2008_001308,person,0,"[0, 193, 499, 374]",90319,0.00019008194643913153,0.7328046509002653
2008_001358,person,0,"[287, 121, 365, 201]",6240,0.7244944852941176,0.9927803703146169
2008_001358,person,0,"[329, 112, 384, 217]",5775,0.8411082838563755,0.996615986752973
2008_001358,train,1,"[356, 0, 499, 337]",48191,0.3066874911259406,0.823585729339154
2008_001375,bicycle,0,"[274, 248, 499, 332]",18900,0.15824099722991689,0.9662398622375291
2008_001375,bicycle,1,"[0, 289, 197, 332]",8471,0.0,0.9820714365070548
2008_001375,car,0,"[234, 121, 382, 251]",19240,0.7721977052074139,0.98207838017998
2008_001375,person,0,"[357, 49, 499, 332]",40186,0.8424249938011406,0.973523775136096
2008_001375,person,0,"[8, 40, 256, 332]",72416,0.8712597062169247,0.9638512387512499
2008_001379,dog,0,"[130, 61, 318, 359]",56024,0.9384721742136191,0.9893404469608297
2008_001387,bird,0,"[125, 91, 283, 227]",21488,0.4278708133971292,0.9530380908899002
2008_001399,sofa,0,"[0, 152, 314, 374]",69708,0.8586804727681461,0.9549875507868228
2008_001402,person,0,"[97, 148, 233, 442]",39984,0.6801442958064031,0.9591457990695175
2008_001402,bicycle,0,"[114, 278, 242, 481]",25984,0.47681635633442865,0.9633182519214402
2008_001404,person,0,"[110, 125, 263, 499]",57222,0.6479480961229568,0.928286392506576
2008_001404,bicycle,0,"[90, 266, 244, 499]",35882,0.6153647681093982,0.9617437608263296
2008_001408,person,0,"[241, 172, 336, 374]",19190,0.9549144167990118,0.9972410292958416
2008_001413,diningtable,1,"[204, 145, 499, 374]",67555,0.7591362126245847,0.9437450138246833
2008_001413,person,0,"[64, 40, 333, 374]",89846,0.5034506262247593,0.8407702479700119
2008_001433,cat,0,"[0, 21, 263, 399]",99414,0.7056779176201373,0.8948489849725868
2008_001439,chair,0,"[6, 35, 179, 267]",40136,0.0024796541200406918,0.8661439492184834
2008_001439,chair,0,"[174, 36, 313, 274]",33082,0.3799290093578574,0.9180260733055764
2008_001439,chair,0,"[323, 34, 490, 273]",39913,0.0017227518088893993,0.8516824790116716
2008_001439,chair,0,"[69, 8, 197, 199]",24448,0.2544542466701263,0.963227766022797
2008_001439,chair,0,"[204, 5, 309, 201]",20580,0.15042064646720224,0.8854088458125725
2008_001439,chair,0,"[320, 5, 432, 201]",21952,0.0013123359580052493,0.95455088389871
2008_001462,person,0,"[79, 66, 207, 292]",28928,0.9645833333333333,0.9965968728020344
2008_001467,person,0,"[35, 35, 143, 252]",23436,0.5339412360688957,0.9720452138280694
2008_001467,pottedplant,0,"[334, 0, 402, 139]",9452,0.8837803320561941,0.9968398937370861
2008_001467,chair,0,"[54, 106, 150, 258]",14592,0.35542540073982737,0.9636935044189398
2008_001467,pottedplant,0,"[228, 79, 330, 140]",6222,0.9921817737600782,0.9997221884604032
2008_001478,dog,0,"[132, 166, 410, 291]",34750,0.8988336713995944,0.9891554279936726
2008_001479,dog,0,"[87, 62, 424, 368]",103122,0.7835041249675396,0.9400221361372441
2008_001491,person,0,"[16, 72, 446, 257]",79550,0.6970241716909121,0.9309303439927368
2008_001498,dog,0,"[151, 102, 371, 217]",25300,0.9938822751322751,0.9995491241431835
2008_001504,person,0,"[83, 16, 269, 499]",89838,0.8232657768989949,0.940801819105018
2008_001510,person,0,"[60, 105, 378, 376]",86178,0.820393411967779,0.9458675872085146
2008_001513,cat,0,"[98, 103, 453, 286]",64965,0.0,0.8617956979883306
2008_001514,bird,0,"[128, 65, 390, 261]",51352,0.859371590661139,0.9932199288855226
2008_001523,bicycle,0,"[114, 243, 213, 348]",10395,0.48547945205479454,0.9882621331916622
2008_001523,person,0,"[117, 159, 197, 307]",11840,0.7195074276778733,0.9910309697178037
2008_001531,bicycle,0,"[76, 134, 348, 299]",44880,0.33157894736842103,0.9686129629160224
2008_001531,person,0,"[156, 15, 351, 223]",40560,0.6095227973217132,0.9534359078350358
2008_001546,aeroplane,0,"[28, 40, 494, 215]",81550,0.9767029149675276,0.9956904981420949
2008_001547,person,0,"[220, 150, 348, 394]",31232,0.9841320621920788,0.9989779096604022
2008_001566,bicycle,0,"[0, 189, 148, 299]",16280,0.22959655066214968,0.9657701544208704
2008_001566,person,0,"[18, 117, 103, 269]",12920,0.7626282557221784,0.9917692376110948
2008_001580,boat,0,"[72, 132, 433, 192]",21660,0.052479234835137174,0.9538494544562952
2008_001592,cat,0,"[177, 128, 418, 293]",39765,0.8575445173383318,0.9843159403918843
2008_001601,sheep,0,"[118, 57, 478, 311]",91440,0.7525828669823504,0.9263476238378686
2008_001601,sheep,1,"[185, 47, 328, 119]",10296,0.0,0.9675788583401145
2008_001610,cat,0,"[124, 123, 279, 296]",26815,0.3051891704269351,0.9566631666684708
2008_001629,person,0,"[170, 56, 418, 374]",78864,0.9775592329487127,0.994008003947152
2008_001629,person,0,"[0, 137, 101, 374]",23937,0.9770006301197227,0.999199605284798
2008_001629,bottle,1,"[26, 341, 107, 374]",2673,0.08045977011494253,0.9907899786195932
2008_001632,car,0,"[10, 156, 467, 291]",61695,0.9114261542800011,0.9785466354542462
2008_001640,cat,0,"[158, 4, 464, 199]",59670,0.8066334272707566,0.9707920846112705
2008_001643,person,0,"[0, 7, 282, 332]",91650,0.5430052841797117,0.8790296630482607
2008_001643,motorbike,0,"[0, 125, 499, 332]",103293,0.5240530436622699,0.9113786060928439
2008_001682,horse,0,"[147, 130, 316, 301]",28899,0.9225069190250871,0.9952809159807322
2008_001688,tvmonitor,0,"[192, 110, 363, 221]",18981,0.999329893453059,0.9999453127563465
2008_001688,pottedplant,1,"[467, 24, 499, 69]",1440,0.0,0.9969211081823054
2008_001688,pottedplant,0,"[222, 33, 298, 74]",3116,0.0,0.9948429929234707
2008_001688,pottedplant,0,"[39, 130, 92, 174]",2332,0.05278592375366569,0.9947008060899715
2008_001691,motorbike,0,"[88, 31, 430, 359]",112176,0.8703120485408842,0.9504826521043632
2008_001715,chair,0,"[110, 38, 291, 332]",53214,0.09017283125991483,0.9303692722544202
